,equity
2025-12-17,100000.0
2025-12-18,100000.0
2025-12-19,100000.0
2025-12-22,100000.0
2025-12-23,100000.0
2025-12-24,100000.0
2025-12-26,100000.0
2025-12-29,100000.0
2025-12-30,100000.0
2025-12-31,98757.61282348633
2026-01-02,100296.95092773438
2026-01-05,99664.412109375
2026-01-06,99738.74130249023
2026-01-07,95823.16221618652
2026-01-08,94395.54020690918
2026-01-09,94482.25366210938
2026-01-12,94105.29066467285
2026-01-13,95588.16200256348
2026-01-14,92540.83201599121
2026-01-15,94046.51152038574
2026-01-16,92891.17097473145
2026-01-20,92776.16084289551
2026-01-21,94452.84204101562
2026-01-22,95196.95864868164
2026-01-23,94625.35064697266
2026-01-26,93035.353515625
2026-01-27,93760.77153015137
2026-01-28,96440.7311706543
2026-01-29,91600.0707244873
2026-01-30,93689.99220275879
2026-02-02,95280.28242492676
2026-02-03,97026.84019470215
2026-02-04,97091.77261352539
2026-02-05,97963.15153503418
2026-02-06,99962.55903625488
2026-02-09,102393.27420043945
2026-02-10,102060.90979003906
2026-02-11,102441.12954711914
2026-02-12,100459.40028381348
2026-02-13,101202.46942138672
2026-02-17,100603.62078857422
2026-02-18,102285.49154663086
2026-02-19,101660.08944702148
2026-02-20,102679.56126403809
2026-02-23,101521.87785339355
2026-02-24,102552.23123168945
2026-02-25,99115.83877563477
2026-02-26,97029.87948608398
2026-02-27,96213.81045532227
2026-03-02,97517.33550643921
2026-03-03,93383.103931427
2026-03-04,94156.6846485138
2026-03-05,93865.53411483765
2026-03-06,89521.56608772278
2026-03-09,92596.53412055969
2026-03-10,93579.43390655518
2026-03-11,94388.19569587708
2026-03-12,90933.82166862488
2026-03-13,90969.63598632812
2026-03-16,91588.93596458435
2026-03-17,92057.86477279663
2026-03-18,93531.18474578857
2026-03-19,96115.54520988464
2026-03-20,93875.20415115356
2026-03-23,94651.94552612305
2026-03-24,96998.17459106445
2026-03-25,96182.1242275238
2026-03-26,92818.8145236969
2026-03-27,93301.01439094543
2026-03-30,91660.96429252625
2026-03-31,93604.88542747498
2026-04-01,95760.8557434082
2026-04-02,98159.94487762451
2026-04-06,96193.76580429077
2026-04-07,97431.03506469727
2026-04-08,100199.70567703247
2026-04-09,100151.28520584106
2026-04-10,100319.08450317383
2026-04-13,99539.87463951111
2026-04-14,98928.19429779053
2026-04-15,98168.43515968323
2026-04-16,100680.55396842957
2026-04-17,100740.54523277283
2026-04-20,101113.96431732178
2026-04-21,98654.27452087402
2026-04-22,100016.51400947571
2026-04-23,98861.1956615448
2026-04-24,100370.04537010193
2026-04-27,99420.95459365845
2026-04-28,96978.98471069336
2026-04-29,99606.92539787292
2026-04-30,101041.94526672363
2026-05-01,102880.05466651917
2026-05-04,103798.31478309631
2026-05-05,104557.405002594
2026-05-06,102632.7260723114
2026-05-07,100672.20554542542
2026-05-08,100997.8145198822
2026-05-11,106074.29383087158
2026-05-12,104866.12915420532
2026-05-13,104866.12915420532
2026-05-14,104866.12915420532
2026-05-15,104866.12915420532
2026-05-18,104866.12915420532
2026-05-19,104866.12915420532
2026-05-20,104866.12915420532
2026-05-21,104866.12915420532
2026-05-22,104866.12915420532
