origin,end,strat_ret,idx_ret,excess
2025-06-11,2026-03-30,0.0,0.0534,-0.0534
2025-06-18,2026-04-07,0.0,0.1063,-0.1063
2025-06-26,2026-04-14,0.0,0.1346,-0.1346
2025-07-03,2026-04-21,0.0,0.125,-0.125
2025-07-11,2026-04-28,0.0,0.1404,-0.1404
2025-07-18,2026-05-05,0.0,0.1528,-0.1528
2025-07-25,2026-05-12,0.0,0.1585,-0.1585
2025-08-01,2026-05-19,0.0,0.1788,-0.1788
2025-08-08,2026-05-27,-0.0102,0.177,-0.1871
2025-08-15,2026-06-03,0.0039,0.1711,-0.1673
2025-08-22,2026-06-10,0.0075,0.1237,-0.1163
