step,date,ticker,kind,p_today,anchor_close,close,shares_before,shares_after,notional_f,trigger
14,2024-10-04,NASDAQ:AMAT,entry,0.22724014336917556,201.97,201.97,0.0,41.260253172913465,0.08333333333333333,
14,2024-10-04,NASDAQ:AMD,entry,0.22724014336917556,170.9,170.9,0.0,48.76145894285156,0.08333333333333333,
14,2024-10-04,NASDAQ:INTC,entry,0.22724014336917556,22.59000015258789,22.59000015258789,0.0,368.89478871378725,0.08333333333333333,
15,2024-10-07,NASDAQ:KLAC,entry,0.22724014336917556,781.6699829101562,781.6699829101562,0.0,10.662866258380943,0.08333333333333333,
15,2024-10-07,NASDAQ:LRCX,entry,0.22724014336917556,80.61000061035156,80.61000061035156,0.0,103.39712719083631,0.08333333333333333,
15,2024-10-07,NASDAQ:MDB,entry,0.22724014336917556,259.44000244140625,259.44000244140625,0.0,32.126281250110274,0.08333333333333333,
16,2024-10-08,NASDAQ:INTC,trim,0.22724014336917556,22.59000015258789,23.31999969482422,368.0,359.195510307371,0.08333333333333333,
16,2024-10-08,NASDAQ:MRVL,entry,0.22724014336917556,73.11000061035156,73.11000061035156,0.0,114.57309698837713,0.08333333333333333,
16,2024-10-08,NASDAQ:MSTR,entry,0.22724014336917556,192.1999969482422,192.1999969482422,0.0,43.58189034209935,0.08333333333333333,
16,2024-10-08,NASDAQ:MU,entry,0.22724014336917556,102.54000091552734,102.54000091552734,0.0,81.6894784080473,0.08333333333333333,
17,2024-10-09,NASDAQ:LRCX,trim,0.22724014336917556,80.61000061035156,82.86000061035156,103.0,102.06318693477397,0.08333333333333333,
17,2024-10-09,NASDAQ:MDB,trim,0.22724014336917556,259.44000244140625,275.489990234375,32.0,30.69786936547126,0.08333333333333333,
17,2024-10-09,NASDAQ:NVDA,entry,0.22724014336917556,132.64999389648438,132.64999389648438,0.0,63.75390969342466,0.08333333333333333,
17,2024-10-09,NASDAQ:ON,entry,0.22724014336917556,71.0,71.0,0.0,119.11205255929292,0.08333333333333333,
17,2024-10-09,NASDAQ:TSLA,entry,0.22724014336917556,241.0500030517578,241.0500030517578,0.0,35.08382337540952,0.08333333333333333,
18,2024-10-10,NASDAQ:MDB,trim,0.22724014336917556,259.44000244140625,292.69000244140625,31.0,28.922061562619405,0.08333333333333333,
18,2024-10-10,NASDAQ:MU,trim,0.22724014336917556,102.54000091552734,105.69000244140625,81.0,80.09459810606607,0.08333333333333333,
18,2024-10-10,NASDAQ:NVDA,trim,0.22724014336917556,132.64999389648438,134.80999755859375,63.0,62.7935496081755,0.08333333333333333,
