,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,99051.11455871582
2024-07-30,97696.96417999268
2024-07-31,101382.63358276368
2024-08-01,99454.86971679688
2024-08-02,95014.98725082398
2024-08-05,92948.55964912414
2024-08-06,91550.36737495422
2024-08-07,88055.12869041444
2024-08-08,91495.34476020813
2024-08-09,91779.97417022705
2024-08-12,90811.9807334137
2024-08-13,94995.02037773133
2024-08-14,93352.17671447754
2024-08-15,99050.11519950867
2024-08-16,100168.20252708436
2024-08-19,102419.41738586426
2024-08-20,102349.24627456666
2024-08-21,104138.34897163391
2024-08-22,100976.82967292785
2024-08-23,104352.7859161377
2024-08-26,102473.00188194276
2024-08-27,102330.76221649171
2024-08-28,100666.00265129091
2024-08-29,100697.87571273805
2024-08-30,102304.46990135193
2024-09-03,97642.70949607849
2024-09-04,98806.87125076295
2024-09-05,98325.94186073303
2024-09-06,92969.55279685975
2024-09-09,95144.73683006287
2024-09-10,96161.40910049439
2024-09-11,100217.68301780702
2024-09-12,101738.69944099427
2024-09-13,102274.16723373413
2024-09-16,103935.497114563
2024-09-17,104661.4248083496
2024-09-18,104105.90411201477
2024-09-19,108684.44028602602
2024-09-20,107745.92938911438
2024-09-23,109590.25833122255
2024-09-24,110189.26968559265
2024-09-25,110161.58867362977
2024-09-26,113650.43906913759
2024-09-27,112794.32023002625
2024-09-30,112846.96883049012
2024-10-01,111246.11880485536
2024-10-02,110613.04911003113
2024-10-03,110657.87828971863
2024-10-04,115360.1286681366
2024-10-07,114813.65863822938
2024-10-08,116321.45098564148
2024-10-09,116100.52857688905
2024-10-10,115800.56947135925
2024-10-11,114826.80985618592
2024-10-14,113809.39674095155
2024-10-15,111848.07337547303
2024-10-16,112770.43217964174
2024-10-17,112203.88105766298
2024-10-18,111749.61738227845
2024-10-21,111462.3358367157
2024-10-22,111295.1821775055
2024-10-23,110095.76743019104
2024-10-24,114938.77383094787
2024-10-25,116039.68251686096
2024-10-28,116555.03348487854
2024-10-29,117019.25082008363
2024-10-30,115382.52887489319
2024-10-31,112554.26226600647
2024-11-01,114275.96982582094
2024-11-04,113978.83268898011
2024-11-05,115535.28316200257
2024-11-06,119697.38316871643
2024-11-07,121891.93188270568
2024-11-08,123188.74093544006
2024-11-11,128020.97011329651
2024-11-12,125256.45113868715
2024-11-13,125065.57122871399
2024-11-14,123089.87942024232
2024-11-15,120906.48027259827
2024-11-18,122150.97885322571
2024-11-19,125348.498779068
2024-11-20,125172.76180793763
2024-11-21,126438.95137916566
2024-11-22,126815.41017677308
2024-11-25,125742.08314247133
2024-11-26,124600.59194587708
2024-11-27,121092.55993019106
2024-11-29,122376.50045204163
2024-12-02,124357.92189338684
2024-12-03,124650.5701587677
2024-12-04,125289.9998715973
2024-12-05,123703.7710800934
2024-12-06,124276.78056617737
2024-12-09,122421.43033851625
2024-12-10,118579.82201515198
2024-12-11,120297.16942054749
2024-12-12,120225.07164527893
2024-12-13,119136.98961341858
2024-12-16,119373.94013648987
2024-12-17,117440.92143348695
2024-12-18,114472.83562660217
2024-12-19,113350.79692970276
2024-12-20,113348.25178565978
2024-12-23,115456.23015663147
2024-12-24,117531.76845252991
2024-12-26,116853.34207496644
2024-12-27,114828.31814125061
2024-12-30,113106.5945356598
2024-12-31,111749.16685316467
2025-01-02,112070.30552748108
2025-01-03,115724.36636061096
2025-01-06,116909.6718464508
2025-01-07,114955.8728910675
2025-01-08,112610.0144950714
2025-01-10,110393.57228315735
2025-01-13,110345.91237837219
2025-01-14,110399.43171614074
2025-01-15,115017.37304487609
2025-01-16,113549.19285658264
2025-01-17,116287.4533976593
2025-01-21,118421.57191450501
2025-01-22,119730.06306471252
2025-01-23,118485.53268659973
2025-01-24,115848.14260786437
2025-01-27,105397.7323252716
2025-01-28,105718.0024601593
2025-01-29,106303.85361647033
2025-01-30,108836.18281202698
2025-01-31,108076.4920304718
2025-02-03,105574.24221540832
2025-02-04,107292.46272291565
2025-02-05,106874.41280775452
2025-02-06,109107.82249098206
2025-02-07,106634.88270979309
2025-02-10,107219.08463087463
2025-02-11,105496.7627299347
2025-02-12,105024.26278944398
2025-02-13,105988.25219526673
2025-02-14,107178.39249830628
2025-02-18,109054.52190962218
2025-02-19,108120.69133253479
2025-02-20,107661.47176924134
2025-02-21,104315.17069349671
2025-02-24,101423.41305189516
2025-02-25,98630.89157209778
2025-02-26,101606.54147673034
2025-02-27,97072.47156706238
2025-02-28,98499.63033323671
2025-03-03,95012.37121878052
2025-03-04,94642.33054876709
2025-03-05,95467.6004515686
2025-03-06,92401.4806910553
2025-03-07,94726.36091108705
2025-03-10,91041.08225965881
2025-03-11,91930.74271688843
2025-03-12,95558.71135206604
2025-03-13,97061.32158537293
2025-03-14,99825.42083921815
2025-03-17,101989.23184423828
2025-03-18,100925.9717192688
2025-03-19,100779.24130926514
2025-03-20,100677.87058592224
2025-03-21,99180.44157324219
2025-03-24,101178.26112219239
2025-03-25,101155.4218327179
2025-03-26,97944.90069967651
2025-03-27,96463.95255010987
2025-03-28,93994.1009695282
2025-03-31,93275.01029447938
2025-04-01,93753.55071241761
2025-04-02,94178.39054853821
2025-04-03,88207.68113432312
2025-04-04,80997.86168936157
2025-04-07,80984.35079985046
2025-04-08,78493.86069143677
2025-04-09,90345.66177755737
2025-04-10,85107.99040945436
2025-04-11,86506.67093618774
2025-04-14,86880.84559591675
2025-04-15,87483.02612966919
2025-04-16,84653.57555281067
2025-04-17,83931.1461471405
2025-04-21,82572.87151533508
2025-04-22,84136.95621588135
2025-04-23,87066.7361308136
2025-04-24,91173.98593618775
2025-04-25,91013.07567396546
2025-04-28,90941.05654913331
2025-04-29,90943.83592573548
2025-04-30,90988.43623220826
2025-05-01,90954.53578352356
2025-05-02,93173.13674261475
2025-05-05,92835.16641981508
