,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,99177.68
2024-07-30,94330.52
2024-07-31,99370.10999999999
2024-08-01,92837.73
2024-08-02,91393.95
2024-08-05,92070.25
2024-08-06,92569.29000000001
2024-08-07,90517.01999999999
2024-08-08,95423.20999999999
2024-08-09,95523.81
2024-08-12,95978.01
2024-08-13,99602.81
2024-08-14,100822.29999999999
2024-08-15,104597.4
2024-08-16,105036.23000000001
2024-08-19,107497.6
2024-08-20,107358.13999999998
2024-08-21,108459.38999999998
2024-08-22,105674.68999999999
2024-08-23,107730.47
2024-08-26,104505.83
2024-08-27,105471.61999999998
2024-08-28,103176.37
2024-08-29,103630.6
2024-08-30,106234.20999999999
2024-09-03,100205.68
2024-09-04,100488.87
2024-09-05,99541.15
2024-09-06,93879.97499999999
2024-09-09,95561.32999999999
2024-09-10,98301.9
2024-09-11,102691.26000000001
2024-09-12,104636.31
2024-09-13,105883.0
2024-09-16,106129.83000000002
2024-09-17,105632.72
2024-09-18,104695.07999999999
2024-09-19,109063.65
2024-09-20,112386.63
2024-09-23,112131.29
2024-09-24,112321.35
2024-09-25,113053.17000000001
2024-09-26,114223.54000000001
2024-09-27,112924.18
2024-09-30,112165.70999999999
2024-10-01,109488.22
2024-10-02,110776.37
2024-10-03,112159.15999999999
2024-10-04,116013.59
2024-10-07,115063.80000000002
2024-10-08,115447.61
2024-10-09,115509.41932922363
2024-10-10,114516.00952087401
2024-10-11,111537.96932922363
2024-10-14,112458.10942504884
2024-10-15,112382.93
2024-10-16,113030.38913757325
2024-10-17,113080.32875427246
2024-10-18,113057.09837097168
2024-10-21,112176.45980834961
2024-10-22,112252.67904174805
2024-10-23,111286.5278918457
2024-10-24,118533.18057495117
2024-10-25,119590.00927001954
2024-10-28,118711.03035400392
2024-10-29,118326.86726196289
2024-10-30,117865.45708007812
2024-10-31,116301.72980834961
2024-11-01,116721.6682623291
2024-11-04,116290.28835327149
2024-11-05,117923.0492626953
2024-11-06,125255.36871704101
2024-11-07,126689.70948852539
2024-11-08,131277.94916137695
2024-11-11,135121.26891357423
2024-11-12,132337.5375756836
2024-11-13,132580.1175756836
2024-11-14,128778.937890625
2024-11-15,129611.87399291992
2024-11-18,132045.2775756836
2024-11-19,133292.40883544923
2024-11-20,132982.5386779785
2024-11-21,133080.01072509767
2024-11-22,134860.92852050782
2024-11-25,133402.12838134766
2024-11-26,133898.24025634766
2024-11-27,132779.18072509766
2024-11-29,134765.11931884766
2024-12-02,135696.50838134764
2024-12-03,135020.6005432129
2024-12-04,136083.16790771484
2024-12-05,137514.32759765626
2024-12-06,137690.2905432129
2024-12-09,131997.58054321288
2024-12-10,131526.7005432129
2024-12-11,132433.4805432129
2024-12-12,132833.0205432129
2024-12-13,131486.20054321288
2024-12-16,131508.2205432129
2024-12-17,130262.5905432129
2024-12-18,128409.6405432129
2024-12-19,125544.0705432129
2024-12-20,125647.0305432129
2024-12-23,127328.7105432129
2024-12-24,127855.99054321292
2024-12-26,127472.2305432129
2024-12-27,127512.7905432129
2024-12-30,126654.7905432129
2024-12-31,126139.99054321292
2025-01-02,126090.0705432129
2025-01-03,127568.95054321291
2025-01-06,128873.11054321291
2025-01-07,128180.4705432129
2025-01-08,126467.59054321291
2025-01-10,124657.99054321292
2025-01-13,125057.3505432129
2025-01-14,124673.59054321291
2025-01-15,125881.0305432129
2025-01-16,125406.7905432129
2025-01-17,126349.0305432129
2025-01-21,126604.8705432129
2025-01-22,127063.5105432129
2025-01-23,126841.99054321292
2025-01-24,126779.59054321291
2025-01-27,124336.6305432129
2025-01-28,124074.55054321291
2025-01-29,125066.7105432129
2025-01-30,125537.83054321291
2025-01-31,124629.9105432129
2025-02-03,124105.7505432129
2025-02-04,125737.5105432129
2025-02-05,123400.6305432129
2025-02-06,122823.4305432129
2025-02-07,122012.2305432129
2025-02-10,122923.27054321292
2025-02-11,123116.7105432129
2025-02-12,123310.1505432129
2025-02-13,123338.2305432129
2025-02-14,123740.7105432129
2025-02-18,124108.8705432129
2025-02-19,124236.7905432129
2025-02-20,124074.55054321291
2025-02-21,124285.1505432129
2025-02-24,124285.1505432129
2025-02-25,124285.1505432129
2025-02-26,124285.1505432129
2025-02-27,124285.1505432129
2025-02-28,124285.1505432129
2025-03-03,124285.1505432129
