,equity
2025-12-17,100000.0
2025-12-18,100000.0
2025-12-19,100000.0
2025-12-22,100000.0
2025-12-23,100000.0
2025-12-24,100000.0
2025-12-26,100000.0
2025-12-29,100000.0
2025-12-30,100000.0
2025-12-31,98800.645
2026-01-02,102270.83499999999
2026-01-05,104066.745
2026-01-06,104851.935
2026-01-07,103536.08499999999
2026-01-08,100324.625
2026-01-09,103943.215
2026-01-12,106077.295
2026-01-13,107989.715
2026-01-14,107029.66499999998
2026-01-15,110635.26499999998
2026-01-16,112794.035
2026-01-20,111742.68499999998
2026-01-21,114830.38500000001
2026-01-22,114950.73499999999
2026-01-23,115722.175
2026-01-26,115874.57
2026-01-27,116644.5
2026-01-28,117114.70999999999
2026-01-29,115263.76
2026-01-30,113708.54
2026-02-02,113208.82999999999
2026-02-03,109768.47
2026-02-04,106487.54
2026-02-05,107192.42499999997
2026-02-06,111359.29499999998
2026-02-09,113555.84499999999
2026-02-10,114547.37499999997
2026-02-11,115005.25499999998
2026-02-12,112190.815
2026-02-13,115175.35499999998
2026-02-17,112786.57499999998
2026-02-18,115953.68499999998
2026-02-19,114908.20499999997
2026-02-20,114811.85499999998
2026-02-23,112171.095
2026-02-24,115781.06499999999
2026-02-25,117711.345
2026-02-26,115596.78499999997
2026-02-27,115856.31499999997
2026-03-02,115784.84499999999
2026-03-03,114117.25499999998
2026-03-04,116280.63499999998
2026-03-05,116508.91499999998
2026-03-06,115284.75499999998
2026-03-09,117482.825
2026-03-10,116528.37499999999
2026-03-11,116885.935
2026-03-12,114963.62499999997
2026-03-13,113419.07499999998
2026-03-16,114142.06999999998
2026-03-17,114100.82999999999
2026-03-18,113057.05999999998
2026-03-19,113862.28
2026-03-20,113184.05999999998
2026-03-23,114325.96999999999
2026-03-24,113920.69
2026-03-25,113838.01
2026-03-26,112439.91999999998
2026-03-27,110214.21999999997
2026-03-30,109968.62
2026-03-31,111749.53999999998
2026-04-01,112557.69999999998
2026-04-02,113564.00999999998
2026-04-06,114794.65999999997
2026-04-07,115298.70999999998
2026-04-08,118495.76999999996
2026-04-09,119909.18991851804
2026-04-10,120619.27995712278
2026-04-13,123503.99999145504
2026-04-14,123811.75003860469
2026-04-15,124052.87032379147
2026-04-16,127048.15887847896
2026-04-17,127725.03983062741
2026-04-20,127290.22885711667
2026-04-21,127836.88968688963
2026-04-22,129639.0177441406
2026-04-23,129237.16894927976
2026-04-24,133881.769598999
2026-04-27,133608.729024353
2026-04-28,133024.68866729733
2026-04-29,132809.8589450073
2026-04-30,133402.00799285885
2026-05-01,133327.909024353
2026-05-04,133448.1594210815
2026-05-05,134568.10815155026
2026-05-06,135957.15981781002
2026-05-07,135264.90823089596
2026-05-08,135754.35815155026
2026-05-11,135884.35815155026
2026-05-12,135441.70831024167
2026-05-13,135844.7091036987
2026-05-14,136085.85854827877
2026-05-15,135454.7091036987
2026-05-18,135454.7091036987
2026-05-19,135454.7091036987
2026-05-20,135454.7091036987
2026-05-21,135454.7091036987
2026-05-22,135454.7091036987
