,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,101318.68076812744
2024-07-30,100880.65904548645
2024-07-31,103993.31987182617
2024-08-01,99320.56035514832
2024-08-02,98406.15088394165
2024-08-05,96895.22073112488
2024-08-06,96717.17037166595
2024-08-07,93467.66365278626
2024-08-08,95476.00368997955
2024-08-09,95187.74450800323
2024-08-12,95062.08461958313
2024-08-13,98245.40409075165
2024-08-14,97354.24456587218
2024-08-15,101654.20350408935
2024-08-16,102899.33329336547
2024-08-19,105913.10440885926
2024-08-20,104763.23454935456
2024-08-21,105016.74405771638
2024-08-22,102037.96437582398
2024-08-23,105475.14511122131
2024-08-26,103638.46365286256
2024-08-27,102943.65390074157
2024-08-28,100932.26359911346
2024-08-29,99966.85398744965
2024-08-30,101957.76443777466
2024-09-03,98597.59487985993
2024-09-04,99321.12474764252
2024-09-05,99934.42405767822
2024-09-06,95070.31823351288
2024-09-09,96989.05484449767
2024-09-10,98482.02385904694
2024-09-11,100636.68460840607
2024-09-12,103328.27351675415
2024-09-13,105937.18297979736
2024-09-16,105450.84486235047
2024-09-17,104651.22322172546
2024-09-18,104224.69395941161
2024-09-19,108110.24307409668
2024-09-20,107232.75356390381
2024-09-23,108226.9037291565
2024-09-24,109120.71377035521
2024-09-25,109155.40219923401
2024-09-26,110414.734575943
2024-09-27,109977.79358061218
2024-09-30,109672.15447409058
2024-10-01,107716.44281912231
2024-10-02,107229.03397692108
2024-10-03,106218.78388433838
2024-10-04,109366.12768073272
2024-10-07,108408.36677184296
2024-10-08,108717.96657820893
2024-10-09,109719.80588607026
2024-10-10,108579.6260456772
2024-10-11,106587.23613417817
2024-10-14,106921.33711318207
2024-10-15,105640.6666529007
2024-10-16,106800.49609616472
2024-10-17,106880.98738738251
2024-10-18,107087.67700160218
2024-10-21,106157.72758202744
2024-10-22,105556.80671996308
2024-10-23,103485.88524220658
2024-10-24,108159.07745131684
2024-10-25,109502.9866629715
2024-10-28,109143.91766287995
2024-10-29,109592.06569977952
2024-10-30,109107.73469405365
2024-10-31,107828.2476568718
2024-11-01,109432.04555730057
2024-11-04,108205.75674802018
2024-11-05,110436.85645516586
2024-11-06,116548.73594269944
2024-11-07,121539.20602395249
2024-11-08,123269.32800954056
2024-11-11,124301.90549100115
2024-11-12,121341.63618233873
2024-11-13,123089.66638947678
2024-11-14,121476.42554085923
2024-11-15,119232.15739999009
2024-11-18,121735.4064018364
2024-11-19,121802.16699910356
2024-11-20,122249.11595895005
2024-11-21,123372.0167036171
2024-11-22,124101.35528294755
2024-11-25,124317.70586377336
2024-11-26,122972.17556107714
2024-11-27,122164.83726082993
2024-11-29,124001.37477025224
2024-12-02,125292.08728223038
2024-12-03,123737.04705922319
2024-12-04,124300.50403660965
2024-12-05,124102.52561501694
2024-12-06,126301.69646699143
2024-12-09,125954.98671765518
2024-12-10,125068.09734692765
2024-12-11,125832.40595002365
2024-12-12,130004.29631676865
2024-12-13,134544.25726952744
2024-12-16,139394.49736115645
2024-12-17,137645.62669434736
2024-12-18,132639.0970330162
2024-12-19,128897.3264131279
2024-12-20,129853.488659832
2024-12-23,129798.8879365654
2024-12-24,129710.2068452568
2024-12-26,130037.98655411911
2024-12-27,129613.24631974411
2024-12-30,128638.96679398727
2024-12-31,128379.52850053024
2025-01-02,128949.52822587204
2025-01-03,129965.56806657028
2025-01-06,133124.20817277144
2025-01-07,133705.30889603804
2025-01-08,133335.70757767867
2025-01-10,132544.90581986617
2025-01-13,131687.44653031538
2025-01-14,132065.38784501265
2025-01-15,133801.18877885054
2025-01-16,133956.76676652144
2025-01-17,134264.02795121382
2025-01-21,135636.34599015425
2025-01-22,135773.68809220503
2025-01-23,134735.56628129195
2025-01-24,134471.32732865523
2025-01-27,130932.94698807907
2025-01-28,129673.42663285446
2025-01-29,129917.56797501755
2025-01-30,131100.94689652632
2025-01-31,130671.10621354294
2025-02-03,132868.00741288374
2025-02-04,132842.38830277632
2025-02-05,133790.98637101363
2025-02-06,133602.0475282402
2025-02-07,132982.00814530562
2025-02-10,134195.56770035933
2025-02-11,133655.08736893843
2025-02-12,132690.82783219527
2025-02-13,133847.80889603804
2025-02-14,134021.26649186324
2025-02-18,136141.5475282402
2025-02-19,135618.82705399703
2025-02-20,135415.3667115898
2025-02-21,134379.34667679976
2025-02-24,133494.4085664482
2025-02-25,132929.38793656538
2025-02-26,134087.80738541792
2025-02-27,132568.18754288863
2025-02-28,132356.62762162398
2025-03-03,132356.62762162398
