step,date,ticker,kind,p_today,anchor_close,close,shares_before,shares_after,notional_f,trigger
14,2024-07-26,NASDAQ:AMD,entry,0.15299158073033428,139.99,139.99,0.0,178.58418458461318,0.25,
14,2024-07-26,NASDAQ:TSLA,entry,0.15299158073033428,219.8000030517578,219.8000030517578,0.0,113.73976184210098,0.25,
14,2024-07-26,NYSE:ALB,entry,0.15299158073033428,92.80000305175781,92.80000305175781,0.0,269.39654286494607,0.25,
14,2024-07-26,NYSE:CVNA,entry,0.15299158073033428,26.56999969482422,26.56999969482422,0.0,865.6379474660044,0.25,
15,2024-07-29,NASDAQ:TSLA,trim,0.15299158073033428,219.8000030517578,232.10000610351562,113.0,107.21196293271419,0.25,
16,2024-07-30,NASDAQ:AMD,trim,0.15299158073033428,139.99,138.44,178.0,177.62512674706412,0.25,
16,2024-07-30,NYSE:ALB,trim,0.15299158073033428,92.80000305175781,92.51000213623047,269.0,265.8136631610022,0.25,
17,2024-07-31,NASDAQ:AMD,trim,0.15299158073033428,139.99,144.48,178.0,176.2874612068945,0.25,
18,2024-08-01,NYSE:CVNA,trim,0.15299158073033428,26.56999969482422,29.304000854492188,865.0,855.6056916247454,0.25,
20,2024-08-05,NASDAQ:AMD,trim,0.15299158073033428,139.99,134.82,177.0,174.78750494838272,0.25,
21,2024-08-06,NYSE:CVNA,trim,0.15299158073033428,26.56999969482422,27.790000915527344,856.0,838.3846228659178,0.25,
23,2024-08-08,NASDAQ:AMD,trim,0.15299158073033428,139.99,136.32,175.0,171.95330982490884,0.25,
25,2024-08-12,NASDAQ:AMD,trim,0.15299158073033428,139.99,136.77,172.0,168.44040584891928,0.25,
26,2024-08-13,NYSE:CVNA,trim,0.15299158073033428,26.56999969482422,29.29800033569336,839.0,823.568034112622,0.25,
27,2024-08-14,NASDAQ:AMD,trim,0.15299158073033428,139.99,140.75,169.0,166.69002336153127,0.25,
28,2024-08-15,NYSE:CVNA,trim,0.15299158073033428,26.56999969482422,30.312000274658203,824.0,821.3047674283099,0.25,
29,2024-08-16,NYSE:CVNA,trim,0.15299158073033428,26.56999969482422,31.18600082397461,822.0,807.8506987338449,0.25,
30,2024-08-19,NASDAQ:AMD,trim,0.15299158073033428,139.99,155.28,167.0,166.614497764156,0.25,
31,2024-08-20,NASDAQ:AMD,trim,0.15299158073033428,139.99,156.4,167.0,165.64738921643522,0.25,
42,2024-09-05,NASDAQ:TSLA,trim,0.15299158073033428,219.8000030517578,230.1699981689453,108.0,107.80590656487577,0.25,
45,2024-09-10,NASDAQ:TSLA,trim,0.15299158073033428,219.8000030517578,226.1699981689453,108.0,106.82737535948424,0.25,
52,2024-09-19,NYSE:CVNA,trim,0.15299158073033428,26.56999969482422,34.14799880981445,808.0,806.5312355377915,0.25,
53,2024-09-20,NYSE:CVNA,trim,0.15299158073033428,26.56999969482422,34.77000045776367,807.0,784.0941038632228,0.25,
65,2024-10-08,NYSE:CVNA,trim,0.15299158073033428,26.56999969482422,38.198001861572266,785.0,778.6996410406798,0.25,
67,2024-10-10,NYSE:CVNA,trim,0.15299158073033428,26.56999969482422,38.31399917602539,779.0,768.2982422846567,0.25,
68,2024-10-11,NYSE:CVNA,trim,0.15299158073033428,26.56999969482422,38.45000076293945,769.0,754.0204487954039,0.25,
70,2024-10-15,NYSE:CVNA,trim,0.15299158073033428,26.56999969482422,38.40399932861328,755.0,732.9233476775183,0.25,
72,2024-10-17,NYSE:CVNA,trim,0.15299158073033428,26.56999969482422,38.38399887084961,733.0,731.8788898384886,0.25,
75,2024-10-22,NYSE:CVNA,trim,0.15299158073033428,26.56999969482422,39.470001220703125,732.0,715.5415162947587,0.25,
76,2024-10-23,NYSE:CVNA,trim,0.15299158073033428,26.56999969482422,39.46799850463867,716.0,707.1962829524838,0.25,
77,2024-10-24,NYSE:CVNA,exit,0.15299158073033428,26.56999969482422,40.04399871826172,708.0,0.0,,target
77,2024-10-24,NASDAQ:NVDA,entry,0.15299158073033428,140.41000366210938,140.41000366210938,0.0,73.06666035376345,0.25,
86,2024-11-06,NASDAQ:TSLA,trim,0.15299158073033428,219.8000030517578,288.5299987792969,107.0,103.78461057477769,0.25,
87,2024-11-07,NASDAQ:TSLA,trim,0.15299158073033428,219.8000030517578,296.9100036621094,104.0,103.20115792621644,0.25,
88,2024-11-08,NASDAQ:TSLA,trim,0.15299158073033428,219.8000030517578,321.2200012207031,104.0,97.23433544552508,0.25,
89,2024-11-11,NASDAQ:TSLA,exit,0.15299158073033428,219.8000030517578,350.0,98.0,0.0,,target
89,2024-11-11,NYSE:COHR,entry,0.15299158073033428,104.66999816894531,104.66999816894531,0.0,294.4142493761564,0.25,
105,2024-12-04,NYSE:COHR,trim,0.15299158073033428,104.66999816894531,112.0199966430664,294.0,288.32415083463957,0.25,
107,2024-12-06,NYSE:COHR,trim,0.15299158073033428,104.66999816894531,111.23999786376953,289.0,288.7863275093586,0.25,
112,2024-12-13,NYSE:COHR,trim,0.15299158073033428,104.66999816894531,106.63999938964844,289.0,288.70014136683636,0.25,
113,2024-12-16,NYSE:COHR,trim,0.15299158073033428,104.66999816894531,107.8499984741211,289.0,285.90499316449393,0.25,
114,2024-12-17,NASDAQ:AMD,exit,0.15299158073033428,139.99,125.02,166.0,0.0,,horizon
114,2024-12-17,NYSE:ALB,exit,0.15299158073033428,92.80000305175781,97.55000305175781,266.0,0.0,,horizon
114,2024-12-17,NASDAQ:TSLA,entry,0.15299158073033428,479.8599853515625,479.8599853515625,0.0,63.094885612778114,0.25,
114,2024-12-17,NYSE:CVNA,entry,0.15299158073033428,50.7400016784668,50.7400016784668,0.0,85.97132901210989,0.25,
124,2025-01-02,NYSE:COHR,trim,0.15299158073033428,104.66999816894531,100.58999633789062,286.0,284.35785201306345,0.25,
125,2025-01-03,NYSE:COHR,trim,0.15299158073033428,104.66999816894531,106.23999786376953,285.0,277.81100461494356,0.25,
125,2025-01-03,NYSE:CVNA,exit,0.15299158073033428,50.7400016784668,35.43199920654297,85.0,0.0,,DD
125,2025-01-03,NASDAQ:MU,entry,0.15299158073033428,89.87000274658203,89.87000274658203,0.0,328.41481734510995,0.25,
126,2025-01-06,NASDAQ:MU,trim,0.025441396833669947,89.87000274658203,99.26000213623047,328.0,298.2143213261326,0.25,
127,2025-01-07,NASDAQ:MU,trim,0.025441396833669947,89.87000274658203,101.91000366210938,299.0,286.04831143541463,0.25,
129,2025-01-10,NASDAQ:MU,trim,0.15299158073033428,89.87000274658203,99.33999633789062,287.0,285.6139047615518,0.25,
133,2025-01-16,NASDAQ:MU,trim,0.025441396833669947,89.87000274658203,102.5999984741211,286.0,285.243712075086,0.25,
134,2025-01-17,NASDAQ:MU,trim,0.025441396833669947,89.87000274658203,105.75,286.0,283.2017455995167,0.25,
135,2025-01-21,NASDAQ:MU,trim,0.025441396833669947,89.87000274658203,109.37999725341797,284.0,279.44841305852026,0.25,
149,2025-02-10,NASDAQ:TSLA,exit,0.15299158073033428,479.8599853515625,350.7300109863281,63.0,0.0,,DD
149,2025-02-10,NASDAQ:AVGO,entry,0.15299158073033428,235.04,235.04,0.0,108.2003875276878,0.25,
153,2025-02-14,NASDAQ:MU,trim,0.025441396833669947,89.87000274658203,99.5199966430664,280.0,276.1464050699214,0.25,
154,2025-02-18,NASDAQ:MU,trim,0.025441396833669947,89.87000274658203,106.79000091552734,277.0,262.26054826958347,0.25,
159,2025-02-25,NYSE:COHR,exit,0.15299158073033428,104.66999816894531,76.12999725341797,278.0,0.0,,DD
159,2025-02-25,NASDAQ:INTC,entry,0.15299158073033428,22.989999771118164,22.989999771118164,0.0,1040.809751917474,0.25,
165,2025-03-05,NASDAQ:MU,trim,0.15299158073033428,89.87000274658203,94.33999633789062,263.0,259.09600504195924,0.25,
170,2025-03-12,NASDAQ:MU,trim,0.15299158073033428,89.87000274658203,95.63999938964844,260.0,256.5280128424552,0.25,
172,2025-03-14,NASDAQ:MU,trim,0.15299158073033428,89.87000274658203,100.79000091552734,257.0,256.81095429028346,0.25,
173,2025-03-17,NASDAQ:MU,trim,0.15299158073033428,89.87000274658203,103.11000061035156,257.0,255.962578707774,0.25,
173,2025-03-17,NASDAQ:INTC,trim,0.15299158073033428,22.989999771118164,25.690000534057617,1040.0,1027.3375281482406,0.25,
174,2025-03-18,NASDAQ:INTC,trim,0.15299158073033428,22.989999771118164,25.920000076293945,1028.0,1008.0823308440422,0.25,
175,2025-03-19,NASDAQ:MU,trim,0.15299158073033428,89.87000274658203,102.05999755859375,256.0,253.93692045287025,0.25,
176,2025-03-20,NASDAQ:MU,trim,0.15299158073033428,89.87000274658203,103.0,254.0,250.6651818929135,0.25,
177,2025-03-21,NASDAQ:NVDA,exit,0.15299158073033428,140.41000366210938,117.69999694824219,73.0,0.0,,horizon
177,2025-03-21,NASDAQ:AMD,entry,0.15299158073033428,106.44,106.44,0.0,220.9696150388147,0.25,
181,2025-03-27,NASDAQ:AVGO,exit,0.15299158073033428,235.04,171.99,108.0,0.0,,DD
181,2025-03-27,NASDAQ:CRWD,entry,0.15299158073033428,366.56,366.56,0.0,23.020604616545604,0.25,
186,2025-04-03,NASDAQ:INTC,trim,0.15299158073033428,22.989999771118164,22.43000030517578,1009.0,988.4351752702855,0.25,
187,2025-04-04,NASDAQ:MU,exit,0.15299158073033428,89.87000274658203,64.72000122070312,251.0,0.0,,DD
187,2025-04-04,NASDAQ:AMAT,entry,0.15299158073033428,126.95,126.95,0.0,148.20985618900804,0.25,
189,2025-04-08,NASDAQ:AMD,exit,0.15299158073033428,106.44,78.21,220.0,0.0,,DD
189,2025-04-08,NASDAQ:ADI,entry,0.15299158073033428,166.09,166.09,0.0,98.8473315996896,0.25,
192,2025-04-11,NASDAQ:AMAT,trim,0.15299158073033428,126.95,144.94,148.0,146.8391492812571,0.25,
201,2025-04-25,NASDAQ:AMAT,trim,0.15299158073033428,126.95,151.55,147.0,146.8233993057054,0.25,
206,2025-05-02,NASDAQ:AMAT,trim,0.025441396833669947,126.95,155.1,147.0,146.42654133408703,0.25,
207,2025-05-05,NASDAQ:AMAT,trim,0.025441396833669947,126.95,154.61,147.0,146.18403703899168,0.25,
208,2025-05-06,NASDAQ:AMAT,trim,0.025441396833669947,126.95,153.03,147.0,146.43155907640454,0.25,
209,2025-05-07,NASDAQ:AMAT,trim,0.025441396833669947,126.95,155.81,147.0,144.9680458338405,0.25,
212,2025-05-12,NASDAQ:AMAT,trim,0.025441396833669947,126.95,167.99,145.0,143.4779387396342,0.25,
213,2025-05-13,NASDAQ:AMAT,trim,0.025441396833669947,126.95,173.03,144.0,141.74899567341325,0.25,
248,2025-07-03,NASDAQ:AMAT,exit,,126.95,191.05,142.0,0.0,,target
259,2025-07-21,NASDAQ:INTC,exit,,22.989999771118164,23.260000228881836,989.0,0.0,,horizon
281,2025-08-20,NASDAQ:CRWD,exit,,366.56,419.17,23.0,0.0,,horizon
283,2025-08-22,NASDAQ:ADI,exit,,166.09,252.2,98.0,0.0,,target
