,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,100461.13
2024-07-30,99767.63
2024-07-31,104066.74999999997
2024-08-01,99459.93
2024-08-02,99688.54999999999
2024-08-05,99886.98999999999
2024-08-06,100477.31
2024-08-07,95775.3256
2024-08-08,100613.8256
2024-08-09,99894.2056
2024-08-12,101240.42559999999
2024-08-13,103795.2456
2024-08-14,103602.6656
2024-08-15,108029.14559999999
2024-08-16,109247.5256
2024-08-19,112632.5656
2024-08-20,110360.32559999998
2024-08-21,110811.9056
2024-08-22,108223.7556
2024-08-23,110661.2156
2024-08-26,107854.32559999998
2024-08-27,107718.71559999998
2024-08-28,105267.49560000001
2024-08-29,104409.4856
2024-08-30,106278.29559999998
2024-09-03,102728.03559999999
2024-09-04,102806.0256
2024-09-05,101845.75559999999
2024-09-06,97035.1656
2024-09-09,99244.9656
2024-09-10,101425.9956
2024-09-11,105212.97559999999
2024-09-12,106941.5656
2024-09-13,108287.28559999999
2024-09-16,107699.19559999999
2024-09-17,106555.39559999999
2024-09-18,106019.9656
2024-09-19,110344.8756
2024-09-20,110289.56559999999
2024-09-23,110548.48559999999
2024-09-24,110860.06559999999
2024-09-25,111009.0456
2024-09-26,113188.9006
2024-09-27,111232.79059999998
2024-09-30,111020.18059999999
2024-10-01,108516.43059999999
2024-10-02,109686.9006
2024-10-03,110006.93059999999
2024-10-04,113912.26059999998
2024-10-07,113826.7106
2024-10-08,114561.42049105224
2024-10-09,113512.67960665282
2024-10-10,111566.51987879333
2024-10-11,109232.7797428375
2024-10-14,108833.2002193695
2024-10-15,106745.99054552612
2024-10-16,106784.92955240782
2024-10-17,106788.73955286559
2024-10-18,106816.14914476927
2024-10-21,106971.35046404418
2024-10-22,105850.21951166686
2024-10-23,104770.2983418518
2024-10-24,112319.31122576293
2024-10-25,114246.72003511962
2024-10-28,114186.19098856505
2024-10-29,115128.07787836608
2024-10-30,110804.08756884154
2024-10-31,108449.22060473022
2024-11-01,108445.86924028929
2024-11-04,107081.67921801147
2024-11-05,108794.6298123413
2024-11-06,115425.49912890013
2024-11-07,117996.8000190979
2024-11-08,120815.7601411682
2024-11-11,124076.8493486267
2024-11-12,120341.36833605345
2024-11-13,119881.32841776428
2024-11-14,117552.63892618712
2024-11-15,117590.15983408508
2024-11-18,120783.97844500121
2024-11-19,121519.2598250061
2024-11-20,120593.53949030455
2024-11-21,120441.1614718109
2024-11-22,122173.75926455077
2024-11-25,121303.74945673521
2024-11-26,120229.28058397825
2024-11-27,119145.88114496764
2024-11-29,120915.97973436888
2024-12-02,123315.97926607665
2024-12-03,122119.68089441833
2024-12-04,123128.93840548095
2024-12-05,123475.4481816345
2024-12-06,125033.87077585753
2024-12-09,125202.56239359436
2024-12-10,122107.50235125121
2024-12-11,123938.40003107603
2024-12-12,124249.20253458555
2024-12-13,122885.8801347595
2024-12-16,125383.41144831237
2024-12-17,123207.95248011168
2024-12-18,117609.50131212767
2024-12-19,117192.08026567992
2024-12-20,118305.2915446716
2024-12-23,118429.51980059202
2024-12-24,119193.83014940794
2024-12-26,118797.11154467161
2024-12-27,117379.73131212767
2024-12-30,115947.1407307678
2024-12-31,115152.0816609436
2025-01-02,115387.67224230344
2025-01-03,117624.47131212766
2025-01-06,119331.59189348754
2025-01-07,118557.14224230345
2025-01-08,117435.85991686399
2025-01-10,116044.97049822385
2025-01-13,117145.31177721557
2025-01-14,118282.66991686399
2025-01-15,120752.6315446716
2025-01-16,120583.28084703977
2025-01-17,121102.01014940794
2025-01-21,120807.65212603149
2025-01-22,120609.41096331176
2025-01-23,120407.72212603147
2025-01-24,119711.24177721556
2025-01-27,119592.50049822386
2025-01-28,122267.66154467162
2025-01-29,121158.56049822386
2025-01-30,120896.93154467162
2025-01-31,120470.27189348753
2025-02-03,118991.32980059202
2025-02-04,120839.36224230344
2025-02-05,120896.35991686399
2025-02-06,120916.40096331175
2025-02-07,120412.01200975949
2025-02-10,120354.0207307678
2025-02-11,119988.65235857542
2025-02-12,120311.57235857542
2025-02-13,122378.69235857541
2025-02-14,122159.45235857542
2025-02-18,122550.41235857543
2025-02-19,121986.65235857542
2025-02-20,120474.65235857542
2025-02-21,117292.97235857543
2025-02-24,115677.29235857542
2025-02-25,114384.53235857542
2025-02-26,114918.05235857543
2025-02-27,114918.05235857543
2025-02-28,114918.05235857543
2025-03-03,114918.05235857543
